trace_name,event_id,station,taupy_p,emsc_p,correction,status
ev_KO_DARE_.emsc_event_20230302_0000203,quakeml:eu.emsc/event/20230302_0000203,KO.DARE,4174.0,4220.0,46.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000171,quakeml:eu.emsc/event/20230306_0000171,KO.KOZT,4504.0,4580.0,76.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000074,quakeml:eu.emsc/event/20230305_0000074,KO.GAZ,5461.0,5460.0,-1.0,updated
ev_KO_TAHT_.emsc_event_20230308_0000240,quakeml:eu.emsc/event/20230308_0000240,KO.TAHT,5636.0,5680.0,44.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000135,quakeml:eu.emsc/event/20230307_0000135,KO.GAZ,5621.0,5690.0,69.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000030,quakeml:eu.emsc/event/20230304_0000030,KO.KOZT,4524.0,4580.0,56.0,updated
ev_KO_DARE_.emsc_event_20230306_0000081,quakeml:eu.emsc/event/20230306_0000081,KO.DARE,4796.0,4860.0,64.0,updated
ev_KO_URFA_.emsc_event_20230302_0000167,quakeml:eu.emsc/event/20230302_0000167,KO.URFA,4815.0,4850.0,35.0,updated
ev_KO_DARE_.emsc_event_20230326_0000139,quakeml:eu.emsc/event/20230326_0000139,KO.DARE,3355.0,3330.0,-25.0,updated
ev_KO_SARI_.emsc_event_20230530_0000097,quakeml:eu.emsc/event/20230530_0000097,KO.SARI,3970.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230309_0000311,quakeml:eu.emsc/event/20230309_0000311,KO.DYBB,5249.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230306_0000288,quakeml:eu.emsc/event/20230306_0000288,KO.KMRS,4256.0,4420.0,164.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000159,quakeml:eu.emsc/event/20230306_0000159,KO.KOZT,4441.0,4490.0,49.0,updated
ev_KO_TAHT_.emsc_event_20230518_0000073,quakeml:eu.emsc/event/20230518_0000073,KO.TAHT,5680.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230304_0000263,quakeml:eu.emsc/event/20230304_0000263,KO.BNN,5544.0,5600.0,56.0,updated
ev_KO_TAHT_.emsc_event_20230305_0000200,quakeml:eu.emsc/event/20230305_0000200,KO.TAHT,4621.0,4640.0,19.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000109,quakeml:eu.emsc/event/20230307_0000109,KO.GAZ,4832.0,4840.0,8.0,updated
ev_KO_BNN_.emsc_event_20230306_0000322,quakeml:eu.emsc/event/20230306_0000322,KO.BNN,5921.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230326_0000105,quakeml:eu.emsc/event/20230326_0000105,KO.DARE,5473.0,5520.0,47.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000300,quakeml:eu.emsc/event/20230305_0000300,KO.KOZT,4655.0,4600.0,-55.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000205,quakeml:eu.emsc/event/20230306_0000205,KO.GAZ,4619.0,4650.0,31.0,updated
ev_KO_SARI_.emsc_event_20230327_0000257,quakeml:eu.emsc/event/20230327_0000257,KO.SARI,5700.0,5670.0,-30.0,updated
ev_KO_BNN_.emsc_event_20230308_0000113,quakeml:eu.emsc/event/20230308_0000113,KO.BNN,4857.0,4840.0,-17.0,updated
ev_KO_URFA_.emsc_event_20230308_0000103,quakeml:eu.emsc/event/20230308_0000103,KO.URFA,5612.0,5700.0,88.0,updated
ev_KO_DARE_.emsc_event_20230306_0000056,quakeml:eu.emsc/event/20230306_0000056,KO.DARE,5074.0,5130.0,56.0,updated
ev_KO_DYBB_.emsc_event_20230503_0000223,quakeml:eu.emsc/event/20230503_0000223,KO.DYBB,5835.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230425_0000081,quakeml:eu.emsc/event/20230425_0000081,KO.DYBB,5749.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230308_0000267,quakeml:eu.emsc/event/20230308_0000267,KO.DARE,4864.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230305_0000190,quakeml:eu.emsc/event/20230305_0000190,KO.BNN,5335.0,5410.0,75.0,updated
ev_KO_SVRC_.emsc_event_20230619_0000019,quakeml:eu.emsc/event/20230619_0000019,KO.SVRC,4746.0,4750.0,4.0,updated
ev_KO_DARE_.emsc_event_20230304_0000103,quakeml:eu.emsc/event/20230304_0000103,KO.DARE,5248.0,5340.0,92.0,updated
ev_KO_SARI_.emsc_event_20230305_0000251,quakeml:eu.emsc/event/20230305_0000251,KO.SARI,5993.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230305_0000006,quakeml:eu.emsc/event/20230305_0000006,KO.KMRS,4779.0,4820.0,41.0,updated
ev_KO_URFA_.emsc_event_20230307_0000002,quakeml:eu.emsc/event/20230307_0000002,KO.URFA,4465.0,4330.0,-135.0,updated
ev_KO_URFA_.emsc_event_20230305_0000143,quakeml:eu.emsc/event/20230305_0000143,KO.URFA,5884.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230307_0000338,quakeml:eu.emsc/event/20230307_0000338,KO.SARI,5379.0,5430.0,51.0,updated
ev_KO_URFA_.emsc_event_20230322_0000034,quakeml:eu.emsc/event/20230322_0000034,KO.URFA,5141.0,5260.0,119.0,updated
ev_KO_TAHT_.emsc_event_20230324_0000063,quakeml:eu.emsc/event/20230324_0000063,KO.TAHT,4781.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230307_0000059,quakeml:eu.emsc/event/20230307_0000059,KO.CEYT,4510.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230306_0000020,quakeml:eu.emsc/event/20230306_0000020,KO.SARI,3843.0,3980.0,137.0,updated
ev_KO_SARI_.emsc_event_20230304_0000161,quakeml:eu.emsc/event/20230304_0000161,KO.SARI,4041.0,4090.0,49.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000282,quakeml:eu.emsc/event/20230307_0000282,KO.KOZT,5440.0,5280.0,-160.0,updated
ev_KO_SARI_.emsc_event_20230308_0000211,quakeml:eu.emsc/event/20230308_0000211,KO.SARI,4473.0,4580.0,107.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000111,quakeml:eu.emsc/event/20230306_0000111,KO.TAHT,5999.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230307_0000055,quakeml:eu.emsc/event/20230307_0000055,KO.GAZ,4651.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230304_0000150,quakeml:eu.emsc/event/20230304_0000150,KO.KOZT,4194.0,4260.0,66.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000011,quakeml:eu.emsc/event/20230306_0000011,KO.KOZT,5862.0,5950.0,88.0,updated
ev_KO_TAHT_.emsc_event_20230725_0000187,quakeml:eu.emsc/event/20230725_0000187,KO.TAHT,5450.0,5510.0,60.0,updated
ev_KO_CEYT_.emsc_event_20230305_0000093,quakeml:eu.emsc/event/20230305_0000093,KO.CEYT,4949.0,4960.0,11.0,updated
ev_KO_URFA_.emsc_event_20230430_0000228,quakeml:eu.emsc/event/20230430_0000228,KO.URFA,5184.0,5190.0,6.0,updated
ev_KO_SVRC_.emsc_event_20230305_0000201,quakeml:eu.emsc/event/20230305_0000201,KO.SVRC,5601.0,5630.0,29.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000105,quakeml:eu.emsc/event/20230306_0000105,KO.TAHT,3509.0,3560.0,51.0,updated
ev_KO_SARI_.emsc_event_20230711_0000162,quakeml:eu.emsc/event/20230711_0000162,KO.SARI,4776.0,4790.0,14.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000044,quakeml:eu.emsc/event/20230304_0000044,KO.TAHT,5069.0,5100.0,31.0,updated
ev_KO_URFA_.emsc_event_20230308_0000088,quakeml:eu.emsc/event/20230308_0000088,KO.URFA,5198.0,5270.0,72.0,updated
ev_KO_URFA_.emsc_event_20230430_0000200,quakeml:eu.emsc/event/20230430_0000200,KO.URFA,4979.0,5030.0,51.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000321,quakeml:eu.emsc/event/20230307_0000321,KO.KOZT,5461.0,5530.0,69.0,updated
ev_KO_URFA_.emsc_event_20230328_0000130,quakeml:eu.emsc/event/20230328_0000130,KO.URFA,5462.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230312_0000305,quakeml:eu.emsc/event/20230312_0000305,KO.CEYT,5355.0,5340.0,-15.0,updated
ev_KO_SARI_.emsc_event_20230306_0000183,quakeml:eu.emsc/event/20230306_0000183,KO.SARI,5043.0,5090.0,47.0,updated
ev_KO_MERS_.emsc_event_20230413_0000186,quakeml:eu.emsc/event/20230413_0000186,KO.MERS,5362.0,5410.0,48.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000069,quakeml:eu.emsc/event/20230307_0000069,KO.GAZ,4559.0,4550.0,-9.0,updated
ev_KO_DYBB_.emsc_event_20230210_0000327,quakeml:eu.emsc/event/20230210_0000327,KO.DYBB,5415.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230311_0000277,quakeml:eu.emsc/event/20230311_0000277,KO.DARE,3964.0,3990.0,26.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000039,quakeml:eu.emsc/event/20230306_0000039,KO.KOZT,4082.0,4030.0,-52.0,updated
ev_KO_URFA_.emsc_event_20230527_0000167,quakeml:eu.emsc/event/20230527_0000167,KO.URFA,5737.0,5880.0,143.0,updated
ev_KO_SARI_.emsc_event_20230417_0000059,quakeml:eu.emsc/event/20230417_0000059,KO.SARI,5093.0,5140.0,47.0,updated
ev_KO_BNN_.emsc_event_20230308_0000067,quakeml:eu.emsc/event/20230308_0000067,KO.BNN,5245.0,5280.0,35.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000078,quakeml:eu.emsc/event/20230304_0000078,KO.TAHT,3415.0,3440.0,25.0,updated
ev_KO_SVRC_.emsc_event_20230314_0000254,quakeml:eu.emsc/event/20230314_0000254,KO.SVRC,4543.0,4610.0,67.0,updated
ev_KO_MERS_.emsc_event_20230305_0000093,quakeml:eu.emsc/event/20230305_0000093,KO.MERS,5750.0,5820.0,70.0,updated
ev_KO_SARI_.emsc_event_20230307_0000270,quakeml:eu.emsc/event/20230307_0000270,KO.SARI,5612.0,5810.0,198.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000093,quakeml:eu.emsc/event/20230304_0000093,KO.TAHT,4380.0,4370.0,-10.0,updated
ev_KO_KMRS_.emsc_event_20230308_0000132,quakeml:eu.emsc/event/20230308_0000132,KO.KMRS,4409.0,4480.0,71.0,updated
ev_KO_URFA_.emsc_event_20230522_0000002,quakeml:eu.emsc/event/20230522_0000002,KO.URFA,4572.0,4620.0,48.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000303,quakeml:eu.emsc/event/20230306_0000303,KO.KMRS,5768.0,5570.0,-198.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000111,quakeml:eu.emsc/event/20230307_0000111,KO.CEYT,4861.0,4810.0,-51.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000096,quakeml:eu.emsc/event/20230307_0000096,KO.GAZ,4971.0,4980.0,9.0,updated
ev_KO_URFA_.emsc_event_20230507_0000034,quakeml:eu.emsc/event/20230507_0000034,KO.URFA,5160.0,5190.0,30.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000105,quakeml:eu.emsc/event/20230307_0000105,KO.CEYT,5026.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230307_0000082,quakeml:eu.emsc/event/20230307_0000082,KO.GAZ,5552.0,5570.0,18.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000317,quakeml:eu.emsc/event/20230306_0000317,KO.KMRS,5761.0,5880.0,119.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000038,quakeml:eu.emsc/event/20230308_0000038,KO.CEYT,5497.0,5620.0,123.0,updated
ev_KO_SARI_.emsc_event_20230530_0000108,quakeml:eu.emsc/event/20230530_0000108,KO.SARI,4826.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230306_0000136,quakeml:eu.emsc/event/20230306_0000136,KO.DARE,5521.0,5580.0,59.0,updated
ev_KO_KMRS_.emsc_event_20230305_0000172,quakeml:eu.emsc/event/20230305_0000172,KO.KMRS,4307.0,4300.0,-7.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000221,quakeml:eu.emsc/event/20230306_0000221,KO.CEYT,5475.0,,,no_emsc_pick
ev_KO_GULA_.emsc_event_20230725_0000185,quakeml:eu.emsc/event/20230725_0000185,KO.GULA,5709.0,5697.0,-12.0,updated
ev_KO_SARI_.emsc_event_20230323_0000176,quakeml:eu.emsc/event/20230323_0000176,KO.SARI,3826.0,3820.0,-6.0,updated
ev_KO_SARI_.emsc_event_20230306_0000140,quakeml:eu.emsc/event/20230306_0000140,KO.SARI,4355.0,4440.0,85.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000004,quakeml:eu.emsc/event/20230308_0000004,KO.CEYT,5028.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230312_0000154,quakeml:eu.emsc/event/20230312_0000154,KO.SVRC,5929.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230306_0000235,quakeml:eu.emsc/event/20230306_0000235,KO.CEYT,5805.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230306_0000213,quakeml:eu.emsc/event/20230306_0000213,KO.KOZT,4307.0,4340.0,33.0,updated
ev_KO_SARI_.emsc_event_20230621_0000170,quakeml:eu.emsc/event/20230621_0000170,KO.SARI,3787.0,,,no_emsc_pick
ev_KO_GULA_.emsc_event_20230528_0000119,quakeml:eu.emsc/event/20230528_0000119,KO.GULA,5976.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230308_0000198,quakeml:eu.emsc/event/20230308_0000198,KO.SARI,5224.0,5190.0,-34.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000246,quakeml:eu.emsc/event/20230304_0000246,KO.TAHT,3869.0,3950.0,81.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000036,quakeml:eu.emsc/event/20230308_0000036,KO.KOZT,4147.0,4190.0,43.0,updated
ev_KO_TAHT_.emsc_event_20230428_0000129,quakeml:eu.emsc/event/20230428_0000129,KO.TAHT,5803.0,5830.0,27.0,updated
ev_KO_MERS_.emsc_event_20230607_0000056,quakeml:eu.emsc/event/20230607_0000056,KO.MERS,5996.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230511_0000155,quakeml:eu.emsc/event/20230511_0000155,KO.SARI,5394.0,5470.0,76.0,updated
ev_KO_DARE_.emsc_event_20230305_0000192,quakeml:eu.emsc/event/20230305_0000192,KO.DARE,3717.0,3650.0,-67.0,updated
ev_KO_SARI_.emsc_event_20230609_0000106,quakeml:eu.emsc/event/20230609_0000106,KO.SARI,3282.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230312_0000107,quakeml:eu.emsc/event/20230312_0000107,KO.CEYT,3988.0,3950.0,-38.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000062,quakeml:eu.emsc/event/20230305_0000062,KO.KOZT,4060.0,4170.0,110.0,updated
ev_KO_CEYT_.emsc_event_20230226_0000181,quakeml:eu.emsc/event/20230226_0000181,KO.CEYT,5493.0,5520.0,27.0,updated
ev_KO_CEYT_.emsc_event_20230802_0000182,quakeml:eu.emsc/event/20230802_0000182,KO.CEYT,4570.0,4670.0,100.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000173,quakeml:eu.emsc/event/20230306_0000173,KO.GAZ,5040.0,5160.0,120.0,updated
ev_KO_KARA_.emsc_event_20230520_0000192,quakeml:eu.emsc/event/20230520_0000192,KO.KARA,4568.0,4440.0,-128.0,updated
ev_KO_BNN_.emsc_event_20230306_0000054,quakeml:eu.emsc/event/20230306_0000054,KO.BNN,5384.0,5500.0,116.0,updated
ev_KO_TAHT_.emsc_event_20230307_0000037,quakeml:eu.emsc/event/20230307_0000037,KO.TAHT,5832.0,5900.0,68.0,updated
ev_KO_SARI_.emsc_event_20230502_0000069,quakeml:eu.emsc/event/20230502_0000069,KO.SARI,4212.0,4230.0,18.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000294,quakeml:eu.emsc/event/20230307_0000294,KO.GAZ,3368.0,3450.0,82.0,updated
ev_KO_MERS_.emsc_event_20230306_0000037,quakeml:eu.emsc/event/20230306_0000037,KO.MERS,5430.0,5550.0,120.0,updated
ev_KO_CEYT_.emsc_event_20230722_0000046,quakeml:eu.emsc/event/20230722_0000046,KO.CEYT,5506.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230304_0000176,quakeml:eu.emsc/event/20230304_0000176,KO.MERS,5968.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230305_0000133,quakeml:eu.emsc/event/20230305_0000133,KO.SARI,4602.0,4630.0,28.0,updated
ev_KO_DARE_.emsc_event_20230306_0000320,quakeml:eu.emsc/event/20230306_0000320,KO.DARE,4509.0,4520.0,11.0,updated
ev_KO_URFA_.emsc_event_20230213_0000276,quakeml:eu.emsc/event/20230213_0000276,KO.URFA,4450.0,4530.0,80.0,updated
ev_KO_SARI_.emsc_event_20230424_0000234,quakeml:eu.emsc/event/20230424_0000234,KO.SARI,4836.0,4850.0,14.0,updated
ev_KO_SARI_.emsc_event_20230305_0000127,quakeml:eu.emsc/event/20230305_0000127,KO.SARI,5622.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230311_0000301,quakeml:eu.emsc/event/20230311_0000301,KO.BNN,4882.0,4890.0,8.0,updated
ev_KO_DARE_.emsc_event_20230307_0000038,quakeml:eu.emsc/event/20230307_0000038,KO.DARE,5237.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230315_0000178,quakeml:eu.emsc/event/20230315_0000178,KO.URFA,5549.0,5590.0,41.0,updated
ev_KO_URFA_.emsc_event_20230304_0000111,quakeml:eu.emsc/event/20230304_0000111,KO.URFA,5582.0,5620.0,38.0,updated
ev_KO_DARE_.emsc_event_20230305_0000179,quakeml:eu.emsc/event/20230305_0000179,KO.DARE,4891.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230308_0000105,quakeml:eu.emsc/event/20230308_0000105,KO.DARE,4833.0,4830.0,-3.0,updated
ev_KO_CEYT_.emsc_event_20230707_0000064,quakeml:eu.emsc/event/20230707_0000064,KO.CEYT,5024.0,5140.0,116.0,updated
ev_KO_URFA_.emsc_event_20230306_0000050,quakeml:eu.emsc/event/20230306_0000050,KO.URFA,5577.0,5630.0,53.0,updated
ev_KO_DARE_.emsc_event_20230307_0000010,quakeml:eu.emsc/event/20230307_0000010,KO.DARE,3973.0,3970.0,-3.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000023,quakeml:eu.emsc/event/20230306_0000023,KO.CEYT,5081.0,5170.0,89.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000037,quakeml:eu.emsc/event/20230306_0000037,KO.CEYT,3715.0,3800.0,85.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000080,quakeml:eu.emsc/event/20230308_0000080,KO.SVRC,4555.0,4590.0,35.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000176,quakeml:eu.emsc/event/20230304_0000176,KO.CEYT,4893.0,4930.0,37.0,updated
ev_KO_DARE_.emsc_event_20230610_0000014,quakeml:eu.emsc/event/20230610_0000014,KO.DARE,5140.0,5050.0,-90.0,updated
ev_KO_DARE_.emsc_event_20230306_0000308,quakeml:eu.emsc/event/20230306_0000308,KO.DARE,4907.0,4910.0,3.0,updated
ev_KO_SARI_.emsc_event_20230304_0000217,quakeml:eu.emsc/event/20230304_0000217,KO.SARI,4009.0,4080.0,71.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000068,quakeml:eu.emsc/event/20230304_0000068,KO.KMRS,5330.0,5260.0,-70.0,updated
ev_KO_DARE_.emsc_event_20230307_0000004,quakeml:eu.emsc/event/20230307_0000004,KO.DARE,4048.0,3980.0,-68.0,updated
ev_KO_DARE_.emsc_event_20230306_0000309,quakeml:eu.emsc/event/20230306_0000309,KO.DARE,5478.0,5560.0,82.0,updated
ev_KO_MERS_.emsc_event_20230415_0000091,quakeml:eu.emsc/event/20230415_0000091,KO.MERS,5686.0,5750.0,64.0,updated
ev_KO_DARE_.emsc_event_20230304_0000248,quakeml:eu.emsc/event/20230304_0000248,KO.DARE,5058.0,5100.0,42.0,updated
ev_KO_DARE_.emsc_event_20230428_0000127,quakeml:eu.emsc/event/20230428_0000127,KO.DARE,5199.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230330_0000249,quakeml:eu.emsc/event/20230330_0000249,KO.SARI,5291.0,5180.0,-111.0,updated
ev_KO_BNN_.emsc_event_20230306_0000096,quakeml:eu.emsc/event/20230306_0000096,KO.BNN,4835.0,4920.0,85.0,updated
ev_KO_DARE_.emsc_event_20230307_0000005,quakeml:eu.emsc/event/20230307_0000005,KO.DARE,5140.0,5190.0,50.0,updated
ev_KO_SARI_.emsc_event_20230304_0000202,quakeml:eu.emsc/event/20230304_0000202,KO.SARI,3902.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230306_0000082,quakeml:eu.emsc/event/20230306_0000082,KO.BNN,5535.0,5620.0,85.0,updated
ev_KO_DARE_.emsc_event_20230428_0000133,quakeml:eu.emsc/event/20230428_0000133,KO.DARE,4505.0,4420.0,-85.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000022,quakeml:eu.emsc/event/20230306_0000022,KO.CEYT,4722.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230417_0000056,quakeml:eu.emsc/event/20230417_0000056,KO.DYBB,5221.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230308_0000248,quakeml:eu.emsc/event/20230308_0000248,KO.URFA,5676.0,5660.0,-16.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000088,quakeml:eu.emsc/event/20230305_0000088,KO.KOZT,5648.0,5710.0,62.0,updated
ev_KO_SARI_.emsc_event_20230523_0000223,quakeml:eu.emsc/event/20230523_0000223,KO.SARI,4216.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230311_0000300,quakeml:eu.emsc/event/20230311_0000300,KO.BNN,5901.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230307_0000180,quakeml:eu.emsc/event/20230307_0000180,KO.SVRC,3917.0,3940.0,23.0,updated
ev_KO_SARI_.emsc_event_20230307_0000067,quakeml:eu.emsc/event/20230307_0000067,KO.SARI,4955.0,5020.0,65.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000218,quakeml:eu.emsc/event/20230307_0000218,KO.KMRS,5000.0,4970.0,-30.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000306,quakeml:eu.emsc/event/20230307_0000306,KO.CEYT,5041.0,5060.0,19.0,updated
ev_KO_SARI_.emsc_event_20230312_0000298,quakeml:eu.emsc/event/20230312_0000298,KO.SARI,4315.0,4330.0,15.0,updated
ev_KO_URFA_.emsc_event_20230306_0000045,quakeml:eu.emsc/event/20230306_0000045,KO.URFA,4363.0,4450.0,87.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000312,quakeml:eu.emsc/event/20230307_0000312,KO.CEYT,4525.0,4590.0,65.0,updated
ev_KO_KARA_.emsc_event_20230521_0000274,quakeml:eu.emsc/event/20230521_0000274,KO.KARA,5559.0,5660.0,101.0,updated
ev_KO_SARI_.emsc_event_20230307_0000073,quakeml:eu.emsc/event/20230307_0000073,KO.SARI,3887.0,3970.0,83.0,updated
ev_KO_URFA_.emsc_event_20230429_0000167,quakeml:eu.emsc/event/20230429_0000167,KO.URFA,4518.0,4640.0,122.0,updated
ev_KO_MERS_.emsc_event_20230426_0000029,quakeml:eu.emsc/event/20230426_0000029,KO.MERS,5613.0,5690.0,77.0,updated
ev_KO_SARI_.emsc_event_20230305_0000132,quakeml:eu.emsc/event/20230305_0000132,KO.SARI,4063.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230307_0000136,quakeml:eu.emsc/event/20230307_0000136,KO.KOZT,4558.0,4520.0,-38.0,updated
ev_KO_BNN_.emsc_event_20230304_0000114,quakeml:eu.emsc/event/20230304_0000114,KO.BNN,5971.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230306_0000041,quakeml:eu.emsc/event/20230306_0000041,KO.BNN,5975.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000027,quakeml:eu.emsc/event/20230304_0000027,KO.GAZ,4904.0,4990.0,86.0,updated
ev_KO_DARE_.emsc_event_20230514_0000084,quakeml:eu.emsc/event/20230514_0000084,KO.DARE,5705.0,5810.0,105.0,updated
ev_KO_URFA_.emsc_event_20230607_0000024,quakeml:eu.emsc/event/20230607_0000024,KO.URFA,4696.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230805_0000170,quakeml:eu.emsc/event/20230805_0000170,KO.CEYT,4846.0,4745.0,-101.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000143,quakeml:eu.emsc/event/20230307_0000143,KO.SVRC,5754.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230308_0000037,quakeml:eu.emsc/event/20230308_0000037,KO.KOZT,4610.0,4700.0,90.0,updated
ev_KO_CEYT_.emsc_event_20230625_0000092,quakeml:eu.emsc/event/20230625_0000092,KO.CEYT,5467.0,5480.0,13.0,updated
ev_KO_CEYT_.emsc_event_20230305_0000290,quakeml:eu.emsc/event/20230305_0000290,KO.CEYT,5958.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230422_0000240,quakeml:eu.emsc/event/20230422_0000240,KO.CEYT,5009.0,5090.0,81.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000023,quakeml:eu.emsc/event/20230308_0000023,KO.KOZT,5244.0,5260.0,16.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000312,quakeml:eu.emsc/event/20230306_0000312,KO.TAHT,4968.0,5000.0,32.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000138,quakeml:eu.emsc/event/20230307_0000138,KO.CEYT,4815.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230609_0000109,quakeml:eu.emsc/event/20230609_0000109,KO.DYBB,5185.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230308_0000182,quakeml:eu.emsc/event/20230308_0000182,KO.GAZ,5759.0,5840.0,81.0,updated
ev_KO_BNN_.emsc_event_20230306_0000294,quakeml:eu.emsc/event/20230306_0000294,KO.BNN,5169.0,5000.0,-169.0,updated
ev_KO_SARI_.emsc_event_20230727_0000082,quakeml:eu.emsc/event/20230727_0000082,KO.SARI,4678.0,4720.0,42.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000283,quakeml:eu.emsc/event/20230308_0000283,KO.SVRC,4209.0,4260.0,51.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000026,quakeml:eu.emsc/event/20230307_0000026,KO.KMRS,4634.0,4650.0,16.0,updated
ev_KO_BNN_.emsc_event_20230725_0000202,quakeml:eu.emsc/event/20230725_0000202,KO.BNN,5312.0,5350.0,38.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000032,quakeml:eu.emsc/event/20230307_0000032,KO.KMRS,5749.0,5860.0,111.0,updated
ev_KO_SARI_.emsc_event_20230613_0000010,quakeml:eu.emsc/event/20230613_0000010,KO.SARI,4132.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230307_0000177,quakeml:eu.emsc/event/20230307_0000177,KO.URFA,5668.0,5690.0,22.0,updated
ev_KO_CEYT_.emsc_event_20230601_0000155,quakeml:eu.emsc/event/20230601_0000155,KO.CEYT,5680.0,5660.0,-20.0,updated
