npz,station,event_id,magnitude,window_type,status
ev_KO_DARE_.emsc_event_20230308_0000244.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000244,2.6,event,ok
ev_KO_BNN_.emsc_event_20230308_0000247.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000247,2.5,event,ok
ev_KO_BNN_.emsc_event_20230308_0000244.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000244,2.6,event,ok
ev_KO_MERS_.emsc_event_20230308_0000244.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000244,2.6,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000244.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000244,2.6,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000240.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000240.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000240.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000240.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000240.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_SARI_.emsc_event_20230308_0000240.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_URFA_.emsc_event_20230308_0000240.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_BNN_.emsc_event_20230308_0000240.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_MERS_.emsc_event_20230308_0000240.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000240.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000238.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000238.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000238.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000238.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000238.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000238.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000238.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000238.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000238.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000238.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000238.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000238,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000237.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000237.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000237.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000237.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000237.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_SARI_.emsc_event_20230308_0000237.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_URFA_.emsc_event_20230308_0000237.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_DARE_.emsc_event_20230308_0000237.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_BNN_.emsc_event_20230308_0000237.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_MERS_.emsc_event_20230308_0000237.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000237.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000237,2.7,event,ok
ev_KO_DARE_.emsc_event_20230308_0000240.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000240,2.5,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000236,2.2,event,missing_HHN
ev_KO_KOZT_.emsc_event_20230308_0000236.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000236.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000236.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_SARI_.emsc_event_20230308_0000236.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_URFA_.emsc_event_20230308_0000236.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_DARE_.emsc_event_20230308_0000236.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_BNN_.emsc_event_20230308_0000236.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_MERS_.emsc_event_20230308_0000236.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000236.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000235.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000235.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000236.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000236,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000235.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000235.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_SARI_.emsc_event_20230308_0000235.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_URFA_.emsc_event_20230308_0000235.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_DARE_.emsc_event_20230308_0000235.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_BNN_.emsc_event_20230308_0000235.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_MERS_.emsc_event_20230308_0000235.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000235.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000235.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000235,2.3,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000232.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000232.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000232.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000232.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000232.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000232.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000232.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000232.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000232.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000232.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000219.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000219.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000219.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000219.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000219.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_SARI_.emsc_event_20230308_0000219.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_URFA_.emsc_event_20230308_0000219.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_DARE_.emsc_event_20230308_0000219.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_BNN_.emsc_event_20230308_0000219.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_MERS_.emsc_event_20230308_0000219.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000232.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000232,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000231.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000231.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000231.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000231.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000231.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000231.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000231.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000231.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000231.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000231.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000231.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000231,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000216.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000216,2.4,event,gap
ev_KO_SVRC_.emsc_event_20230308_0000219.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000219,2.7,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000216.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000216.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_SARI_.emsc_event_20230308_0000216.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_URFA_.emsc_event_20230308_0000216.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_DARE_.emsc_event_20230308_0000216.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_BNN_.emsc_event_20230308_0000216.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_MERS_.emsc_event_20230308_0000216.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000216.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000213.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000213.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000213.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000213.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000213.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000213.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000213.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000213.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000213.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000213.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000213.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000213,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000215.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000215.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000215.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000215.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000215.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_SARI_.emsc_event_20230308_0000215.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_URFA_.emsc_event_20230308_0000215.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_DARE_.emsc_event_20230308_0000215.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_BNN_.emsc_event_20230308_0000215.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_MERS_.emsc_event_20230308_0000215.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000215.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000215,2.2,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000211.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000211.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000211.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000211.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_SARI_.emsc_event_20230308_0000211.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_URFA_.emsc_event_20230308_0000211.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_DARE_.emsc_event_20230308_0000211.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_BNN_.emsc_event_20230308_0000211.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_MERS_.emsc_event_20230308_0000211.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000211.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000211,2.2,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000209.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000209,2.1,event,gap
ev_KO_KOZT_.emsc_event_20230308_0000209.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000209.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000209.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000209.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000209.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000209.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000209.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000209.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000209.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000209,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000207.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000207,2.0,event,gap
ev_KO_KOZT_.emsc_event_20230308_0000207.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000207.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000207.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_SARI_.emsc_event_20230308_0000207.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_URFA_.emsc_event_20230308_0000207.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_DARE_.emsc_event_20230308_0000207.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_BNN_.emsc_event_20230308_0000207.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_MERS_.emsc_event_20230308_0000207.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000207.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000207,2.0,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000198.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000198,2.6,event,gap
ev_KO_KOZT_.emsc_event_20230308_0000198.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000198.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000198.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_SARI_.emsc_event_20230308_0000198.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_URFA_.emsc_event_20230308_0000198.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_DARE_.emsc_event_20230308_0000198.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_BNN_.emsc_event_20230308_0000198.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_MERS_.emsc_event_20230308_0000198.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000198.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000198,2.6,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000200.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
,KO.KMRS,quakeml:eu.emsc/event/20230308_0000200,2.1,event,gap
ev_KO_KOZT_.emsc_event_20230308_0000200.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000200.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000200.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000200.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000200.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000200.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_BNN_.emsc_event_20230308_0000200.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_MERS_.emsc_event_20230308_0000200.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000200.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000200,2.1,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000192.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000192.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000216.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000216,2.4,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000192.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000192.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_SARI_.emsc_event_20230308_0000192.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_URFA_.emsc_event_20230308_0000192.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_DARE_.emsc_event_20230308_0000192.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_BNN_.emsc_event_20230308_0000192.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_MERS_.emsc_event_20230308_0000192.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000192.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000181.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000181.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000181.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000181.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000181.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_SARI_.emsc_event_20230308_0000181.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_URFA_.emsc_event_20230308_0000181.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_DARE_.emsc_event_20230308_0000181.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_BNN_.emsc_event_20230308_0000181.npz,KO.BNN,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_MERS_.emsc_event_20230308_0000181.npz,KO.MERS,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_SVRC_.emsc_event_20230308_0000181.npz,KO.SVRC,quakeml:eu.emsc/event/20230308_0000181,3.7,event,ok
ev_KO_GAZ_.emsc_event_20230308_0000184.npz,KO.GAZ,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_KMRS_.emsc_event_20230308_0000184.npz,KO.KMRS,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000184.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230308_0000184.npz,KO.CEYT,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230308_0000184.npz,KO.TAHT,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_SARI_.emsc_event_20230308_0000184.npz,KO.SARI,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_URFA_.emsc_event_20230308_0000184.npz,KO.URFA,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_DARE_.emsc_event_20230308_0000184.npz,KO.DARE,quakeml:eu.emsc/event/20230308_0000184,2.1,event,ok
ev_KO_KOZT_.emsc_event_20230308_0000192.npz,KO.KOZT,quakeml:eu.emsc/event/20230308_0000192,2.4,event,ok
